"Txhash","Blockno","UnixTimestamp","DateTime","From","To","Quantity"
"0x3d35fb3f56d075dd14eadc9e26aef81016f394379ea57c557edb65632d85c996","4255609","1504970199","9/9/2017 3:16:39 PM","0x12745df0256897f0d45ac05d5da1aa8c900b5ddf","0xad3c895c3678e77884366cd891b0984acd214775","6718.9"
"0x3bd22cc61de159f2bc26b8955668e49c9841070a8867a700a82db49b2af04581","4255607","1504970044","9/9/2017 3:14:04 PM","0x3f5ce5fbfe3e9af3971dd833d26ba9b5c936f0be","0xad3c895c3678e77884366cd891b0984acd214775","85118"
"0x94c9f450a47fbda15b6ab44ff1c26c1bbb882520391d78a224d6ede544240112","4255558","1504968875","9/9/2017 2:54:35 PM","0xcc54093db718aeeb8efdba3323e69fda93564cd0","0xad3c895c3678e77884366cd891b0984acd214775","51997"
"0x97161103bc9f0e3a37b88aa46cafe8bf72e64fbf2cfdd1761e5397fda14b454f","4255544","1504968581","9/9/2017 2:49:41 PM","0xb0f11412ab9b10fda58a746850769bad7ca80de9","0xad3c895c3678e77884366cd891b0984acd214775","5599.8999"
"0x4a888c3097c33f37dbcc19ce5d8b423b17da9639267a38d3bb376b26902b5408","4255544","1504968581","9/9/2017 2:49:41 PM","0x2f218341ffc5ffe9cb6925dab7e174063b268e5c","0xad3c895c3678e77884366cd891b0984acd214775","139444.36"
"0xf1d07a51b8b6c3ad49b23101f3053f62683b0d718ace9db779490a1da638c2a5","4255514","1504967555","9/9/2017 2:32:35 PM","0xb2dc8ba78b5994a46b598d58bffa618ebf4ea041","0xad3c895c3678e77884366cd891b0984acd214775","81760.0862"
"0xed992ee72112d93f83dea2b46aaa01e0181c870f277fb0ef4575ebc9e82b3099","4255507","1504967300","9/9/2017 2:28:20 PM","0x793d23ef0785f8ee61d5dabe13c51271b4e7fde6","0xad3c895c3678e77884366cd891b0984acd214775","5583.1"
"0x2a6a098e5bb78e516da7669c43a40be22df9282fe4e795bb61c4aaf1f4b5ccea","4255502","1504967187","9/9/2017 2:26:27 PM","0x69ea6b31ef305d6b99bb2d4c9d99456fa108b02a","0xad3c895c3678e77884366cd891b0984acd214775","5597"
"0x775f5ae915169fd510fde5cf102d0ede17982821c836daf3c092b829f80a8a74","4255491","1504966890","9/9/2017 2:21:30 PM","0x7820fd2ca0ccaba83b3639a2d5343573b7989863","0xad3c895c3678e77884366cd891b0984acd214775","6466.9"
"0x5e35695455e1c6514b9d23895d0eacdac84513ffdc7189a597c90119f58a7785","4255467","1504966224","9/9/2017 2:10:24 PM","0xd16cebb8e4900655c313024937b08cd01cc15445","0xad3c895c3678e77884366cd891b0984acd214775","5697"
"0x99bcf57f03f29e74b4ee41ac1e46f46f2e0c93d77b4f84b7661262d2382f6652","4255452","1504965913","9/9/2017 2:05:13 PM","0xe7b5789e6ba918b3fd4acee6dc6d90693c125e54","0xad3c895c3678e77884366cd891b0984acd214775","16798.9"
"0x73848753c282d1babd4869f2f5ae6e5d27de482f3bbf9ebaadd9d5b7674f759e","4255418","1504965138","9/9/2017 1:52:18 PM","0x3f5ce5fbfe3e9af3971dd833d26ba9b5c936f0be","0xad3c895c3678e77884366cd891b0984acd214775","10360"
"0xd962977e80ab0f2f72e6c26fd5f221b6a47df2a73104bee6a0cca7242a32211e","4255369","1504964069","9/9/2017 1:34:29 PM","0x18762b21e85165f3b1e1f8526ca0af7c8facb476","0xad3c895c3678e77884366cd891b0984acd214775","41608.4199"
"0x0dec58bfc45013760c7d114ff6e3b769eb253bed16d814b0dda4983d0ee0f392","4255369","1504964069","9/9/2017 1:34:29 PM","0xc5ce26469794d196f16f4b83422bdae40f610dd8","0xad3c895c3678e77884366cd891b0984acd214775","5939.9"
"0xd34ac2e8290fd207742d6126522ed36b8f5c75605f6348913717d5fa969477a6","4255368","1504964056","9/9/2017 1:34:16 PM","0x69ea6b31ef305d6b99bb2d4c9d99456fa108b02a","0xad3c895c3678e77884366cd891b0984acd214775","499"
"0x5344a083043ce2e4c040c9762acf2858e5a30d6abc28df804076d1465e59bac2","4255365","1504963940","9/9/2017 1:32:20 PM","0x50e02e520a6373b739573fc473e3036dc0cb7a61","0xad3c895c3678e77884366cd891b0984acd214775","153412"
"0x50f507efda9c364e4ba27276ea88d8cd98b2ee3e087f9513f84b53cb1acc0510","4255311","1504962371","9/9/2017 1:06:11 PM","0xaa30ccd4d536c42aa5b0eb2ba8d78100652fb1c3","0xad3c895c3678e77884366cd891b0984acd214775","520.9"
"0xa789083db59c8dc743747a4fdfc2ac97b094bdb1d406bcaeaeda3ed278abf4e2","4255254","1504960805","9/9/2017 12:40:05 PM","0x378e458a878912393afb784a80c70d6f09c9e89b","0xad3c895c3678e77884366cd891b0984acd214775","5697.9962"
"0xc9ee336353f35362dd7a0ca7a10a606c7b98212709354b49fe72cda5f690a288","4255225","1504960088","9/9/2017 12:28:08 PM","0x69ea6b31ef305d6b99bb2d4c9d99456fa108b02a","0xad3c895c3678e77884366cd891b0984acd214775","11198.9"
"0x8631e8181964713cd23b876a02b016537a32f401eea2f5074da86a7c72861dd5","4255189","1504959295","9/9/2017 12:14:55 PM","0x69ea6b31ef305d6b99bb2d4c9d99456fa108b02a","0xad3c895c3678e77884366cd891b0984acd214775","16798"
"0x0adaa332130979322f5ce878910d0b399238ed5e76f2ebbe5824a4f9fffd4f5e","4255160","1504958541","9/9/2017 12:02:21 PM","0xc9b9ac96ea8df1ebd668cc1f15812e6876f53167","0xad3c895c3678e77884366cd891b0984acd214775","5934"
"0x082b3a87b39923bbeb5ddb8a33840ecf941bf30c3e168afb8da821efd6c5132c","4255112","1504957581","9/9/2017 11:46:21 AM","0x0d559c062d4c1560d3be09e16aca65d0dd50ef0f","0xad3c895c3678e77884366cd891b0984acd214775","280426"
"0x99ef066b0595102ec47bfa3c5127b449055ecaff3d1a2a85e57065fb0bb3c19e","4255108","1504957480","9/9/2017 11:44:40 AM","0xe601ab809f3c119cfa2ffe0e724f1938bf26f149","0xad3c895c3678e77884366cd891b0984acd214775","56000"
"0xdd0f1af596465d6068541238c9a28dbe69d70bceb61ea1f945e2904f4e014183","4255094","1504957044","9/9/2017 11:37:24 AM","0xb571e40fe403ff9a0d9cd3348439f5d1db59d418","0xad3c895c3678e77884366cd891b0984acd214775","111997"
"0xee20c603638b567f896c29b0bfe61413d95655123ec3bbe0fef134262579d4fc","4255085","1504956780","9/9/2017 11:33:00 AM","0x5f7cf7f126c42cefd844a63cd2cc4f3bff3f9981","0xad3c895c3678e77884366cd891b0984acd214775","75225.7595"
"0xe2d849a5edb673b1fd0f36defb5384013222688fb4a76e6b1543c1690ae2ac82","4255053","1504956190","9/9/2017 11:23:10 AM","0xcb5a470f65a04fa9e8ad8e1f96fa8565578da0a5","0xad3c895c3678e77884366cd891b0984acd214775","5689"
"0x49ada25648d620aa3e2820fa8b904c9c9b1f9d135fade3f47ea8a5caa1b6aa18","4254985","1504954759","9/9/2017 10:59:19 AM","0x69ea6b31ef305d6b99bb2d4c9d99456fa108b02a","0xad3c895c3678e77884366cd891b0984acd214775","514348.48"
"0x761142c70d2efb74fe0385ef81220b708ab175e137a4665edec7be5144e6acf2","4254973","1504954330","9/9/2017 10:52:10 AM","0x19855cf4b45b4611e89d7d6f474bc5dbe1f20a6f","0xad3c895c3678e77884366cd891b0984acd214775","7950"
"0x2755260476edcae65ff3397fc8686fa2322ab2573105fc92fb3f7cefc2bfbcec","4254924","1504953153","9/9/2017 10:32:33 AM","0x6cdfb82d73d1999abaee52285c4d6c09b5e1d659","0xad3c895c3678e77884366cd891b0984acd214775","9784"
"0x3075500435817d19c53dbf3136d98622d591183cac67dee8e5a1d13a2940d788","4254886","1504951961","9/9/2017 10:12:41 AM","0x3f5ce5fbfe3e9af3971dd833d26ba9b5c936f0be","0xad3c895c3678e77884366cd891b0984acd214775","18988.4144"
"0x694f85f2920815fcb020f607db0df9824a1c8a05bb93ea2ab6836d8e2c7927ee","4254886","1504951961","9/9/2017 10:12:41 AM","0x7e47c5044d73612cee9d36fc4e011820c4934a95","0xad3c895c3678e77884366cd891b0984acd214775","16800"
"0x978adc230b358b54b90dd331dddf588b0e5f308ddbe6defba213702dfb08d5cd","4254884","1504951912","9/9/2017 10:11:52 AM","0xbe4a1d04f25692de0224a767270a0c77f073412a","0xad3c895c3678e77884366cd891b0984acd214775","11878.9"
"0x4e79a364b86985679dbf695602a7787807dc458043c0f405c05970a777bdd740","4254876","1504951825","9/9/2017 10:10:25 AM","0x1709b26a9a1dd850b9eedd1ae37f35572f785ef1","0xad3c895c3678e77884366cd891b0984acd214775","5936.0999"
"0xf3d4ee82a9e32e97ace1e980645d8fd165f0d5d31f393a7f3bbad0d5c0198257","4254840","1504950894","9/9/2017 9:54:54 AM","0x69ea6b31ef305d6b99bb2d4c9d99456fa108b02a","0xad3c895c3678e77884366cd891b0984acd214775","129556.523"
"0x0a95d08bb7273830bf2859106821f8982228dff74a9dd27d37a1e3742ac2bdd3","4254840","1504950894","9/9/2017 9:54:54 AM","0x69ea6b31ef305d6b99bb2d4c9d99456fa108b02a","0xad3c895c3678e77884366cd891b0984acd214775","5599"
"0x0e653a8e2517ee234bfae2e2c4b2a87c16dcbb9b94d5614a64913bda4d1a6b2f","4254839","1504950857","9/9/2017 9:54:17 AM","0x69ea6b31ef305d6b99bb2d4c9d99456fa108b02a","0xad3c895c3678e77884366cd891b0984acd214775","2743"
"0x57af8170a78e9974e69a4f901c68e5b83bd2d3256de7f08f1fd9731fc3718815","4254838","1504950849","9/9/2017 9:54:09 AM","0x69ea6b31ef305d6b99bb2d4c9d99456fa108b02a","0xad3c895c3678e77884366cd891b0984acd214775","17398.9"
"0xcf958f4deb597aab9c85726410a69bcc38d733d5c2db3d0a9f4448001cb87ce2","4254832","1504950744","9/9/2017 9:52:24 AM","0x69ea6b31ef305d6b99bb2d4c9d99456fa108b02a","0xad3c895c3678e77884366cd891b0984acd214775","5481.356"
"0x4be0a50a6c47ed90b0fc50c8fc99011042a67f59f1844fab4c78393721bb6923","4254770","1504949126","9/9/2017 9:25:26 AM","0x4c0ea736a5e3f202a7dfc4b28011eb5edbe72011","0xad3c895c3678e77884366cd891b0984acd214775","26620.2916"
"0x5a2130f10e325007e18d0ff1cf7e2d76a6581eba426e1245ff52ab4d631669ff","4254722","1504947658","9/9/2017 9:00:58 AM","0xbab53a3cda053a49843b7b717a20bc3db6efa2ad","0xad3c895c3678e77884366cd891b0984acd214775","66118"
"0x8f9f33dc0b6399a5c410bb70c2f1754b1094c2c0cb0b1992d52d8030c1f49da2","4254692","1504947133","9/9/2017 8:52:13 AM","0x5a09f6653b55ea9bd69435a176ddb0e72c7e0b7c","0xad3c895c3678e77884366cd891b0984acd214775","34933"
"0x89509a60d524fc0790173019c9f121de77fc83b13b5850051c26c7eddb5e7c0f","4254568","1504944011","9/9/2017 8:00:11 AM","0x055cdf825584b3dacb5be75ff24e6be03b306302","0xad3c895c3678e77884366cd891b0984acd214775","11199"
"0xbeefd46d7661d5bc7896df3c60f1b138f2a4ef3f4dc2eedcb27cae8e27bb42f5","4254562","1504943920","9/9/2017 7:58:40 AM","0x3f5ce5fbfe3e9af3971dd833d26ba9b5c936f0be","0xad3c895c3678e77884366cd891b0984acd214775","11999.8"
"0x55d06737dfec09a828001ca28e27a7a4313a167c859010531f196e7a94e7a005","4254542","1504943220","9/9/2017 7:47:00 AM","0x742f1704ab4aad5c9ff549d8657d0611dcb994b7","0xad3c895c3678e77884366cd891b0984acd214775","8913.18"
"0xccc64c50f00de346ad8d81224ab63bca062077dd083f6da9324fd868a6f2cd70","4254484","1504942002","9/9/2017 7:26:42 AM","0x888e131f5a8daaecda271e6efbb9c9ec226d5553","0xad3c895c3678e77884366cd891b0984acd214775","1809.94336"
"0xe63314df9393144dc8e5e39af2b6f3dadb0a49c025911ac451505dd15e3d45f9","4254466","1504941552","9/9/2017 7:19:12 AM","0x5953ab9a4d060458324d0e339801f50b797ae2eb","0xad3c895c3678e77884366cd891b0984acd214775","28413.4"
"0x0a10b0be875493458806b869946de17510f2827c8ed0e938b3bd022e22fa8f83","4254430","1504940803","9/9/2017 7:06:43 AM","0xc9bd9e820befe3f0f234d599d79dd3463a9a35be","0xad3c895c3678e77884366cd891b0984acd214775","100000.9"
"0x8ee40a60ca60e83d1eac315af07dcd86612c9eb188f7ddd180b556c610199a1a","4254298","1504938088","9/9/2017 6:21:28 AM","0x7916d42d64ae1ee01023a3a49a49d3511570bb1e","0xad3c895c3678e77884366cd891b0984acd214775","459.9999"
"0xbf5e6778c607be3f0b44fa8d5f2f7c21d7341a75adec101da9554ed6ea638fb6","4254296","1504938054","9/9/2017 6:20:54 AM","0x7916d42d64ae1ee01023a3a49a49d3511570bb1e","0xad3c895c3678e77884366cd891b0984acd214775","20000"
"0x7f9dcd41da76fbb69bc5f7e16e9ecba97a16581fd883a3eccfd77d4c5b7a8eb8","4254263","1504937114","9/9/2017 6:05:14 AM","0x086344dec044708731e147526f638d1ab19134f3","0xad3c895c3678e77884366cd891b0984acd214775","29896.85"
"0xcb35a4fe4e43c1ad4e10aa3fe463d7044dcef2245b0921223b874abfeaf057b0","4254113","1504933146","9/9/2017 4:59:06 AM","0xdde58829319ac58420a71992587153ab49a7650f","0xad3c895c3678e77884366cd891b0984acd214775","30744"
"0xb61e1fdb13b439b056125fe2e0616c02710bda3e9db4878f7600a893cc294ccb","4254081","1504932354","9/9/2017 4:45:54 AM","0x3f5ce5fbfe3e9af3971dd833d26ba9b5c936f0be","0xad3c895c3678e77884366cd891b0984acd214775","7003.875"
"0x9bbc2a804ddbf6eda65c06ff381727cfd0582d08b88ca06684547fb2d8868c0f","4253870","1504927223","9/9/2017 3:20:23 AM","0x0a1aec27758e669616b70dd39b39c101bf442259","0xad3c895c3678e77884366cd891b0984acd214775","5999.9"
"0x511cb010cefe091e2755fb912a45d22fdc7be297ca91f0e7e64caae016160c80","4253850","1504926547","9/9/2017 3:09:07 AM","0xb86f6c4e3217abc2d432e892375b9c60b54474d7","0xad3c895c3678e77884366cd891b0984acd214775","11404.0771"
"0xc09fecc1d4f5a232552c49ff85e987dd46d281af42c8948ceadb75c2b8d6d512","4253788","1504924781","9/9/2017 2:39:41 AM","0x3191495de45d9a89c8444516c264c9eab0b1ad81","0xad3c895c3678e77884366cd891b0984acd214775","46500"
"0xc77392136c95105e65b9de9b19986391fbec1fdff7d1ddb98ab637d32bbab3ef","4253754","1504923897","9/9/2017 2:24:57 AM","0xb4d6a91cdc0b94480ce2d5ba891dc77b22d6917a","0xad3c895c3678e77884366cd891b0984acd214775","180000"
"0x1cbf1ce4551aaafd194b1a3c0d1d6e4fa3ae1d3af7f52be11da25263b74c050c","4253718","1504923045","9/9/2017 2:10:45 AM","0xa4308ade04c3e98d24e609b4ae74ebfa96de4d38","0xad3c895c3678e77884366cd891b0984acd214775","634.191999999999"
"0xc5a34093b10c6f168a63037d34d59780127ea44f1e49757e6cfbc3db89a635ec","4253674","1504922143","9/9/2017 1:55:43 AM","0x3f5ce5fbfe3e9af3971dd833d26ba9b5c936f0be","0xad3c895c3678e77884366cd891b0984acd214775","50000"
"0x0fa504543569634cd9f57c56af6b628298eeefb349c7ffc13e90e3678c7ce798","4253673","1504922136","9/9/2017 1:55:36 AM","0xdc9e04467f5a7e727d8d76a95e636bff87912545","0xad3c895c3678e77884366cd891b0984acd214775","2550.156"
"0x3cbceea94c02f40f62f9671a8d92defeeb7847d1d7f6b15ec16b622009cb1009","4253673","1504922136","9/9/2017 1:55:36 AM","0x2563beb1e15c87cca2fa991d3898747c43f795ea","0xad3c895c3678e77884366cd891b0984acd214775","5999.9"
"0x8505d915a682b9c4c4e54de8187bebb0ca4119b1182c850158b01e951ffe8041","4253656","1504921665","9/9/2017 1:47:45 AM","0xec979dbe7840edc6cd75e91c9ae1d83a40eba1e9","0xad3c895c3678e77884366cd891b0984acd214775","18610.53"
"0x1b4d89c1bd25fb9666053ec0f1713f77c3e9e20d59d235a40e07a7c69626c535","4253587","1504919864","9/9/2017 1:17:44 AM","0x7463fbe7c4f273ed0cf6384611d47a4b613042a7","0xad3c895c3678e77884366cd891b0984acd214775","22040"
"0x73f1c95d177ddbc1ac15d97752417ea85c6ffca3ee0eedad7dc2d2af1a34acd9","4253464","1504917090","9/9/2017 12:31:30 AM","0xeb2f2dc7cb0c9a10fcb6960664c32fb1e99b556e","0xad3c895c3678e77884366cd891b0984acd214775","55974"
"0xb9d56577aa42b2d912a5de4ef76903ed8bde3cde47d1c2fd47c9a8f088662d3a","4253449","1504916721","9/9/2017 12:25:21 AM","0x3f5ce5fbfe3e9af3971dd833d26ba9b5c936f0be","0xad3c895c3678e77884366cd891b0984acd214775","5798.9"
"0x9d52ab198f704e0af657312ce53777e19777c28ef47bdee7850fafee0e3ac2a7","4253364","1504914780","9/8/2017 11:53:00 PM","0x7916d42d64ae1ee01023a3a49a49d3511570bb1e","0xad3c895c3678e77884366cd891b0984acd214775","20000"
"0x9e9edb3b7d6792c1706a07ca261d80f4e00bc5b2b371735f925dd36fc9c65a8b","4252526","1504894673","9/8/2017 6:17:53 PM","0x3f5ce5fbfe3e9af3971dd833d26ba9b5c936f0be","0xad3c895c3678e77884366cd891b0984acd214775","38987"
"0xfa4afb92a1eb6cacb22d25c1d2f6b01f4b4290bf6198fc2ee95d64e60107c7a9","4252520","1504894610","9/8/2017 6:16:50 PM","0x3f5ce5fbfe3e9af3971dd833d26ba9b5c936f0be","0xad3c895c3678e77884366cd891b0984acd214775","3570.995932"
"0xb9a367b12d6e3fd5aaf12597ccc04029a02315ee3d479beeb446493a22df6e08","4252394","1504891611","9/8/2017 5:26:51 PM","0x19fc215c303eb2b94fe44602f75869f828184b12","0xad3c895c3678e77884366cd891b0984acd214775","120002.8171"
"0xe37a6789937eb3855e60aabb4e0a9ebbe3cedb83a59ee7a7afca27ef54c595cd","4252316","1504889591","9/8/2017 4:53:11 PM","0xb72216b71ad3213c05367055ae39b1c62bc565ce","0xad3c895c3678e77884366cd891b0984acd214775","20550"
"0x3b899926056c9998478b242d4402e2d6d5332557c62b68165227b93cc4743aa7","4252314","1504889518","9/8/2017 4:51:58 PM","0x69ea6b31ef305d6b99bb2d4c9d99456fa108b02a","0xad3c895c3678e77884366cd891b0984acd214775","665"
"0x7542c9b82823bf7b56581fa43ac1788962bf968fc63eafc6f3550eb02404f9de","4252280","1504888878","9/8/2017 4:41:18 PM","0x3f5ce5fbfe3e9af3971dd833d26ba9b5c936f0be","0xad3c895c3678e77884366cd891b0984acd214775","22287"
"0x76d894a344eb3dda8fee6192858cef2bcf83550d256ed2d01062e22b6be37a8f","4252226","1504887382","9/8/2017 4:16:22 PM","0xa14a6b8a0ee0d2cbf8942abbe9374ed05dc8c6a6","0xad3c895c3678e77884366cd891b0984acd214775","13386.1111"
"0x4b5bacbe610d92593110f0d9781741302bb3b2072fa95fa6a94a91dc8a202929","4252191","1504886665","9/8/2017 4:04:25 PM","0x4c73c6eb4659b8d38d7ee80143fe64c1b6338f98","0xad3c895c3678e77884366cd891b0984acd214775","100121.66102"
"0x360c4662a3f2f32d803810623138c078f21024e8ca2e9ed8f5e727841bad4c83","4252060","1504883577","9/8/2017 3:12:57 PM","0x4f7c70202b862e1ce8e8f30048ae13f8825332a0","0xad3c895c3678e77884366cd891b0984acd214775","6594.7"
"0x7c648a60c2b765eac659aeceb131e945cae7f55d5e3e7cc416862c95bf2a3197","4251995","1504882232","9/8/2017 2:50:32 PM","0x69ea6b31ef305d6b99bb2d4c9d99456fa108b02a","0xad3c895c3678e77884366cd891b0984acd214775","11198.9"
"0x87df4488fd5de2b43eb9f4983cf35d9601a68d6fd2d3065bf26fa63805f9a97e","4251918","1504880420","9/8/2017 2:20:20 PM","0xdb73878ba893bddc507644ca73aa66b245963e4e","0xad3c895c3678e77884366cd891b0984acd214775","22399.9"
"0xa2204bc871c81daa3ae6075b625ed12c5f59133469357c4c51750a6299be6fce","4251899","1504880038","9/8/2017 2:13:58 PM","0x3f5ce5fbfe3e9af3971dd833d26ba9b5c936f0be","0xad3c895c3678e77884366cd891b0984acd214775","3013"
"0x31c196e2c13fab1b853eeae2da366586906b1dc0abd42e5f2d34aa7365263ec1","4251845","1504878826","9/8/2017 1:53:46 PM","0x69ea6b31ef305d6b99bb2d4c9d99456fa108b02a","0xad3c895c3678e77884366cd891b0984acd214775","27997.9"
"0x64296c4580d324feeae41e6b8b098b4f46653ce208bae21e28c10dd88c737216","4251845","1504878826","9/8/2017 1:53:46 PM","0x69ea6b31ef305d6b99bb2d4c9d99456fa108b02a","0xad3c895c3678e77884366cd891b0984acd214775","50999.6"
"0x8d3c6148bdeb3f3cf89f628fd507fc6e4e1080c2d3b52515e833e11cb16daabf","4251809","1504878122","9/8/2017 1:42:02 PM","0x605a0cef45a428f90de4087c1546008775c55e67","0xad3c895c3678e77884366cd891b0984acd214775","5981.5015"
"0x97ee320b34566fc99c9c499fe069c19791e144d403b779b62cc7607cb260ee2d","4251797","1504877613","9/8/2017 1:33:33 PM","0x558235f4316a2eace29acc57a4c545ce1a725f53","0xad3c895c3678e77884366cd891b0984acd214775","13583.74"
"0x67f921dd4d0f1408abd6b6907dfb2b869128477b73c66f5c2ce2333b895954a0","4251789","1504877402","9/8/2017 1:30:02 PM","0x9c8e46accc65a2c9d25c74034a1fcd29dad31559","0xad3c895c3678e77884366cd891b0984acd214775","5600"
"0x06d4c093377f42488ccc2b6d1079423a318a045acf43490a0940f4db85a57865","4251762","1504876665","9/8/2017 1:17:45 PM","0x7748bb2c9cd71b98f3970c74a062e46a06535c19","0xad3c895c3678e77884366cd891b0984acd214775","28055.9"
"0xd031c71eb5a679b9568ea22f9e85b97d5b88b9878242b6e0f6c70a2912e1f706","4251751","1504876451","9/8/2017 1:14:11 PM","0x558235f4316a2eace29acc57a4c545ce1a725f53","0xad3c895c3678e77884366cd891b0984acd214775","5546"
"0x11e2cb030e1c2aa16d2f9a6112a05a12cf76f7e535cf4e233c78227fd90752c3","4251732","1504876044","9/8/2017 1:07:24 PM","0x444a4d67877f1c43004b31f288152208b92a014a","0xad3c895c3678e77884366cd891b0984acd214775","39361"
"0x50f3ab54d2c4e79fc7ef4513f929f4b5e3ac2ad4fb728496abb3430b1f664fa3","4251725","1504875885","9/8/2017 1:04:45 PM","0x7f60b608f59295c2a6b86bd4400b813031219a30","0xad3c895c3678e77884366cd891b0984acd214775","62580"
"0x4c0c6bcbb1333f28269bf0130f52dd1acce3ed425af69937e9133bdc36054f1f","4251707","1504875477","9/8/2017 12:57:57 PM","0x17de785689444d0e38c161cd9b9b955fb2538043","0xad3c895c3678e77884366cd891b0984acd214775","5599.8999"
"0xf40f8bca9fe7562f82543a95fc16040a3ec703fcee0872702b871abd98d763d1","4251696","1504875243","9/8/2017 12:54:03 PM","0x69ea6b31ef305d6b99bb2d4c9d99456fa108b02a","0xad3c895c3678e77884366cd891b0984acd214775","47508"
"0xb4f6d6c7fc6567d5247a92e7a9a51fe924647ba2c56d91de0cbfa5af00c5fe20","4251684","1504874987","9/8/2017 12:49:47 PM","0x056a79051f7c6195edcecbe3a79c3aff8e2b08dc","0xad3c895c3678e77884366cd891b0984acd214775","5538.4"
"0x31e0592a2cc49d1c112d81e5c9b55c78fa6a4cb6740c4c5563d014fc3116306e","4251672","1504874763","9/8/2017 12:46:03 PM","0x41bcd4f5d96ee2332494332d30025091b6904796","0xad3c895c3678e77884366cd891b0984acd214775","799"
"0x6508fecdeb90203cf38ad1eb243de0eba071fc8badec7954ef738504a9ae563f","4251634","1504873790","9/8/2017 12:29:50 PM","0xc3b74f74c0e76cb9304f1cc528607dd7d642b05c","0xad3c895c3678e77884366cd891b0984acd214775","11408.78"
"0x6e45406b2b2af4f21488000457a31af600bd05fdf0dbff72d93d2159b0624052","4251625","1504873554","9/8/2017 12:25:54 PM","0x01a370bbcbe27d9fb47e47635e33ae964b9faa68","0xad3c895c3678e77884366cd891b0984acd214775","11225.8"
"0xee486fcfe1949721f720161089dd29f4bb82473904472fe6e8732d33b90a3076","4251602","1504873097","9/8/2017 12:18:17 PM","0x69ea6b31ef305d6b99bb2d4c9d99456fa108b02a","0xad3c895c3678e77884366cd891b0984acd214775","11199"
"0xbc53c57af44498df5dc28edd68df02aec27a6f48102a5825185de88eb12ec0f6","4251581","1504872601","9/8/2017 12:10:01 PM","0xf924f400306d83aa0559d6cb140c047235ad98d2","0xad3c895c3678e77884366cd891b0984acd214775","83999.9"
"0x9ac9042d2de76d7df4f8d87307903d1369b81e3401daf5b2c4a3342e1083be6d","4251548","1504871444","9/8/2017 11:50:44 AM","0xbb27332611e3f6372b37ef7d728a6f3a881f9391","0xad3c895c3678e77884366cd891b0984acd214775","11400"
"0xe09f7826a9008c9761176bdb68ae4046016201869ea0ec83d041d9c0a776584b","4251546","1504871395","9/8/2017 11:49:55 AM","0x3f5ce5fbfe3e9af3971dd833d26ba9b5c936f0be","0xad3c895c3678e77884366cd891b0984acd214775","11913.89478"
"0x618e50bf44a0f81afcb051753773a3e327608104a40ed58afe380b079c3679b7","4251539","1504871179","9/8/2017 11:46:19 AM","0xcac40d781eb0e0503a914d45cd386ba257dd6c10","0xad3c895c3678e77884366cd891b0984acd214775","11932.9"
"0xd28b88ffd8ddd06a084327c4e554a72a9e5226e2a1001ddaceb2ded5357f8955","4251510","1504870487","9/8/2017 11:34:47 AM","0xd708d9308601f5cd9cfba6bb49cf7f78a730f899","0xad3c895c3678e77884366cd891b0984acd214775","1370.2589"
"0x18fa6391ff793866a98711f97db4d4347048f7a3bc2a6a3e8411c89b378830b6","4251502","1504870287","9/8/2017 11:31:27 AM","0xe896800cc2bf1cd4c85ab3a31a46c4cc63979bb7","0xad3c895c3678e77884366cd891b0984acd214775","5599.8999"
"0xed59b13b9ae6fa3a5a86991df820d39e78aefc5e3a753f1f54051c8c46733629","4251493","1504870016","9/8/2017 11:26:56 AM","0x1c4b51758116bddfac3b4540b2fa2418ca202487","0xad3c895c3678e77884366cd891b0984acd214775","5700"
"0x37a1a6a5bea0807081024ee98d96b5ec0719c35fcad0618d505911a359f177ac","4251488","1504869896","9/8/2017 11:24:56 AM","0x3fb7f6a3207edb43fb051d7bc681a6a8ed61485c","0xad3c895c3678e77884366cd891b0984acd214775","8903.21"
"0xb71be486856dbfeb5a78ed4f8f256b3494e276dedb1a70d0cb554253c08a596d","4251483","1504869644","9/8/2017 11:20:44 AM","0xc16fd5e7a5b038d5c26faccd82c75309f21c530c","0xad3c895c3678e77884366cd891b0984acd214775","11132.8"
"0xbfbe34cba50f589b3fa6f2755d8152998c9280c07a00a81a45c284b5a88ffe2e","4251477","1504869563","9/8/2017 11:19:23 AM","0x3f5ce5fbfe3e9af3971dd833d26ba9b5c936f0be","0xad3c895c3678e77884366cd891b0984acd214775","11200"
"0x4037b21b5f40911a13be1f5acdea3f0be5b876c5b642b1dcfe6665952173d581","4251462","1504869184","9/8/2017 11:13:04 AM","0x9662c7fbf3626beda7e94a3fe9778dd022485904","0xad3c895c3678e77884366cd891b0984acd214775","113411.1"
"0x7d7af7f3a26acc10bf2bbb4c759dd6e35d6172f7ea646f2ec0245bb6d05ceb0c","4251432","1504868458","9/8/2017 11:00:58 AM","0xf26f39c475e9160cf3d43c45327dd9afdfe0970a","0xad3c895c3678e77884366cd891b0984acd214775","56000"
"0x6121bc87f1ef3f12705a6a8cf13fb55072220626f3c29d937baa4516bdc41fa0","4251412","1504867971","9/8/2017 10:52:51 AM","0x4f2d13c3d4ab9d315d503bace1ddeb4f6448f256","0xad3c895c3678e77884366cd891b0984acd214775","3598"
